Gender,Height,Weight
Male,213,237
Male,132,38
Male,197,87
Male,203,131
Male,150,139
Male,221,63
Male,217,60
Male,182,197
Male,169,250
Male,221,169
Male,159,42
Male,201,256
Male,166,235
Male,176,249
Male,228,119
Male,187,235
Male,213,130
Male,180,151
Male,137,141
Male,152,226
Male,198,287
Male,167,87
Male,226,69
Male,162,135
Male,174,255
Male,222,163
Male,173,176
Male,160,290
Male,191,74
Male,169,251
Male,220,122
Male,139,225
Male,216,289
Male,179,126
Male,226,153
Male,140,139
Male,192,55
Male,143,278
Male,145,191
Male,182,197
Male,145,140
Male,181,66
Male,133,49
Male,178,256
Male,135,290
Male,203,90
Male,210,251
Male,219,173
Male,192,195
Male,149,279
Male,160,223
Male,156,90
Male,136,286
Male,216,247
Male,212,103
Male,218,263
Male,167,114
Male,144,252
Male,178,100
Male,137,165
Male,197,279
Male,228,65
Male,192,234
Male,167,241
Male,163,201
Male,219,103
Male,193,140
Male,138,288
Male,187,285
Male,132,151
Male,210,165
Male,224,134
Male,192,106
Male,209,223
Male,205,194
Male,133,267
Male,218,178
Male,205,210
Male,140,150
Male,229,240
Male,194,134
Male,156,147
Male,153,194
Male,143,282
Male,205,191
Male,132,121
Male,214,247
Male,185,116
Male,160,46
Male,218,277
Male,229,164
Male,175,36
Male,151,94
Male,156,271
Male,172,41
Male,138,85
Male,148,95
Male,228,182
Male,148,47
Male,143,246
Male,134,78
Male,196,38
Male,210,202
Male,224,285
Male,147,104
Male,219,209
Male,147,247
Male,178,222
Male,181,71
Male,134,294
Male,182,220
Male,161,84
Male,197,195
Male,212,109
Male,227,163
Male,209,164
Male,175,197
Male,183,154
Male,130,247
Male,166,257
Male,220,295
Male,165,117
Male,148,41
Male,212,140
Male,207,88
Male,214,60
Male,214,76
Male,187,235
Male,144,78
Male,223,48
Male,211,62
Male,180,87
Male,172,213
Male,224,204
Male,157,122
Male,174,241
Male,130,252
Male,173,185
Male,176,236
Male,177,85
Male,207,105
Male,163,262
Male,131,75
Male,131,177
Male,174,83
Male,208,225
Male,188,219
Male,204,142
Male,190,138
Male,148,236
Male,193,276
Male,134,162
Male,136,263
Male,198,45
Male,140,231
Male,146,35
Male,212,151
Male,141,171
Male,138,132
Male,137,267
Male,228,238
Male,140,43
Male,182,130
Male,174,154
Male,145,43
Male,178,56
Male,131,198
Male,229,298
Male,222,93
Male,218,266
Male,133,150
Male,174,143
Male,168,143
Male,171,91
Male,225,186
Male,212,60
Male,167,259
Male,209,191
Male,183,213
Male,228,50
Male,168,186
Male,157,283
Male,190,233
Male,130,37
Male,216,185
Male,219,40
Male,195,150
Male,193,186
Male,176,107
Male,146,295
Male,133,246
Male,145,152
Male,200,203
Male,198,169
Male,202,70
Male,172,54
Male,212,177
Male,220,223
Male,161,283
Male,170,245
Male,145,298
Male,169,170
Male,187,233
Male,135,143
Male,202,189
Male,190,180
Male,217,113
Male,224,194
Male,179,223
Male,133,54
Male,161,267
Male,148,228
Male,222,193
Male,187,39
Male,167,44
Male,171,160
Male,209,192
Male,202,190
Male,224,273
Male,169,159
Male,177,84
Male,152,70
Male,140,54
Male,224,178
Male,216,84
Male,148,163
Male,197,227
Male,201,268
Male,152,297
Male,194,210
Male,153,51
Male,182,278
Male,130,155
Male,140,94
Male,130,164
Male,155,214
Male,215,75
Male,221,213
Male,174,221
Male,154,174
Male,131,160
Male,132,36
Male,133,204
Male,229,97
Male,160,39
Male,143,234
Male,155,209
Male,217,253
Male,198,278
Male,130,167
Male,165,243
Male,175,45
Male,160,245
Male,202,148
Male,228,127
Male,154,138
Male,219,230
Male,205,198
Male,212,285
Male,213,91
Male,174,182
Male,229,172
Male,159,93
Male,178,255
Male,195,221
Male,185,72
Male,153,41
Male,170,106
Male,177,245
Male,158,48
Male,228,95
Male,212,275
Male,163,48
Male,213,77
Male,140,145
Male,141,292
Male,208,40
Male,221,280
Male,178,299
Male,166,279
Male,201,145
Male,187,113
Male,143,198
Male,150,99
Male,168,233
Male,203,197
Male,167,56
Male,173,122
Male,185,172
Male,182,163
Male,138,263
Male,164,250
Male,202,224
Male,147,51
Male,164,45
Male,194,60
Male,197,141
Male,228,187
Male,160,101
Male,135,241
Male,197,142
Male,168,121
Male,222,77
Male,180,286
Male,228,235
Male,180,226
Male,152,46
Male,164,226
Male,227,148
Male,228,79
Male,169,252
Male,152,38
Male,170,228
Male,146,66
Male,144,288
Male,131,55
Male,141,244
Male,142,194
Male,164,106
Male,226,150
Male,194,288
Male,213,234
Male,167,265
Male,197,54
Male,197,181
Male,180,122
Male,202,54
Male,187,135
Male,132,109
Male,185,175
Male,168,206
Male,180,292
Male,223,95
Male,202,166
Male,202,224
Male,209,168
Male,218,136
Male,167,108
Male,148,126
Male,193,292
Male,223,216
Male,167,186
Male,187,136
Male,194,195
Male,166,220
Male,226,231
Male,176,262
Male,174,258
Male,171,69
Male,184,284
Male,170,159
Male,224,277
Male,208,78
Male,189,81
Male,209,116
Male,164,193
Male,200,188
Male,208,154
Male,137,52
Male,222,274
Male,165,207
Male,164,233
Male,164,200
Male,136,63
Male,168,58
Male,178,296
Male,212,56
Male,175,111
Male,189,120
Male,229,245
Male,172,86
Male,142,62
Male,140,277
Male,191,126
Male,215,105
Male,219,199
Male,164,150
Male,225,106
Male,200,123
Male,211,203
Male,202,270
Male,147,152
Male,155,242
Male,163,65
Male,171,65
Male,175,196
Male,141,172
Male,170,240
Male,136,232
Male,148,98
Male,146,138
Male,172,54
Male,157,72
Male,212,171
Male,217,194
Male,161,295
Male,152,200
Male,187,49
Male,153,276
Male,142,258
Male,155,177
Male,219,260
Male,178,147
Male,210,94
Male,184,37
Male,170,213
Male,182,222
Male,229,86
Male,149,138
Male,227,191
Male,153,68
Male,222,41
Male,162,123
Male,219,194
Male,182,245
Male,168,162
Male,172,61
Male,212,247
Male,172,186
Male,186,263
Male,164,156
Male,196,269
Male,204,251
Male,215,138
Male,187,251
Male,193,284
Male,142,188
Male,133,132
Male,180,95
Male,219,270
Male,226,245
Male,184,44
Male,188,250
Male,143,157
Male,157,50
Male,149,249
Male,210,193
Male,184,52
Male,149,83
Male,156,81
Male,178,206
Male,197,103
Male,166,153
Male,165,177
Male,153,111
Male,166,157
Male,225,36
Male,189,42
Male,137,153
Male,136,124
Male,137,202
Male,171,39
Male,213,223
Male,226,43
Male,145,96
Male,199,184
Male,161,180
Male,223,245
Male,187,209
Male,149,140
Male,196,274
Male,172,75
Male,202,187
Male,137,46
Male,148,282
Male,155,150
Male,191,222
Male,146,299
Male,143,120
Male,174,181
Male,171,224
Male,169,103
Male,211,129
Male,191,93
Male,148,55
Male,205,252
Male,204,206
Male,134,49
Male,132,199
Male,155,129
Male,218,265
Male,176,185
Male,193,239
Male,158,84
Male,213,156
Male,186,54
Male,158,274
Male,206,74
Male,173,275
Male,162,55
Male,180,241
Male,174,222
Male,150,263
Male,203,272
Male,168,231
Male,163,72
Male,209,241
Male,164,175
Male,149,151
Male,225,92
Male,185,138
Male,174,81
Male,140,41
Male,185,221
Male,193,201
Male,207,293
Male,188,286
Male,195,38
Male,173,285
Male,165,99
Male,198,140
Male,132,217
Male,189,265
Male,204,204
Male,219,63
Male,187,244
Male,147,124
Male,199,273
Male,188,260
Male,200,80
Male,205,64
Male,215,173
Male,144,148
Male,222,180
Male,181,80
Male,184,190
Male,215,238
Male,195,147
Male,175,145
Male,138,58
Male,221,129
Male,215,239
Male,210,56
Male,132,289
Male,162,37
Male,207,177
Male,185,122
Male,210,192
Male,223,168
Male,141,173
Male,160,222
Male,186,123
Male,135,188
Male,145,74
Male,152,234
Male,228,286
Male,157,149
Male,147,81
Male,146,261
Male,174,182
Male,193,113
Male,175,228
Male,193,142
Male,211,120
Male,177,268
Male,202,82
Male,182,124
Male,166,247
Male,189,164
Male,179,36
Male,145,253
Male,151,217
Male,205,147
Male,155,40
Male,227,186
Male,211,292
Male,177,114
Male,173,145
Male,142,237
Male,159,178
Male,164,55
Male,150,130
Male,229,151
Male,161,202
Male,170,49
Male,222,211
Male,186,67
Male,134,191
Male,219,260
Male,172,161
Male,219,84
Male,201,282
Male,134,243
Male,154,236
Male,197,92
Male,222,278
Male,157,106
Male,215,295
Male,173,81
Male,163,143
Male,226,284
Male,139,280
Male,223,59
Male,140,177
Male,195,280
Male,220,220
Male,132,185
Male,204,84
Male,189,232
Male,177,106
Male,137,270
Male,221,183
Male,227,48
Male,199,82
Male,160,139
Male,142,65
Male,204,249
Male,171,91
Male,191,132
Male,147,265
Male,204,277
Male,141,282
Male,132,263
Male,133,243
Male,179,241
Male,224,158
Male,185,216
Male,211,220
Male,155,240
Male,132,222
Male,153,88
Male,183,146
Male,144,141
Male,215,43
Male,173,122
Male,144,101
Male,207,101
Male,130,40
Male,144,88
Male,143,278
Male,162,290
Male,146,217
Male,155,168
Male,187,90
Male,190,36
Male,189,60
Male,175,232
Male,146,239
Male,140,36
Male,137,83
Male,197,194
Male,155,101
Male,182,268
Male,144,285
Male,144,50
Male,173,280
Male,166,101
Male,141,167
Male,215,217
Male,139,118
Male,183,121
Male,192,38
Male,177,265
Male,152,228
Male,184,171
Male,196,207
Male,226,225
Male,162,177
Male,149,233
Male,210,240
Male,217,148
Male,177,275
Male,132,265
Male,147,263
Male,180,61
Male,203,279
Male,203,86
Male,214,181
Male,195,244
Male,185,188
Male,182,76
Male,139,181
Male,150,37
Male,176,286
Male,190,75
Male,139,226
Male,223,215
Male,203,117
Male,184,102
Male,179,132
Male,183,164
Male,225,98
Male,147,82
Male,137,107
Male,217,286
Male,192,108
Male,198,212
Male,186,44
Male,160,119
Male,175,153
Male,167,92
Male,197,278
Male,158,190
Male,214,150
Male,219,134
Male,138,61
Male,202,141
Male,183,132
Male,172,256
Male,136,45
Male,211,267
Male,163,273
Male,206,162
Male,159,97
Male,137,52
Male,212,62
Male,153,106
Male,169,74
Male,145,135
Male,147,80
Male,131,93
Male,195,107
Male,152,237
Male,151,285
Male,143,35
Male,208,136
Male,158,262
Male,206,141
Male,156,299
Male,141,216
Male,143,280
Male,211,85
Male,173,237
Male,173,231
Male,204,134
Male,165,92
Male,197,149
Male,198,127
Male,203,240
Male,190,259
Male,152,221
Male,163,277
Male,225,201
Male,221,159
Male,179,286
Male,175,146
Male,147,197
Male,210,86
Male,187,212
Male,203,147
Male,226,92
Male,179,260
Male,147,38
Male,218,147
Male,147,140
Male,177,250
Male,190,289
Male,219,285
Male,175,89
Male,146,159
Male,137,81
Male,214,130
Male,132,240
Male,189,239
Male,180,168
Male,198,111
Male,212,108
Male,130,144
Male,210,169
Male,162,278
Male,224,39
Male,176,262
Male,222,104
Male,132,51
Male,210,103
Male,145,122
Male,143,240
Male,142,294
Male,188,87
Male,136,101
Male,210,172
Male,198,295
Male,216,262
Male,224,128
Male,217,197
Male,162,138
Male,174,71
Male,178,294
Male,179,36
Male,188,140
Male,139,243
Male,178,234
Male,140,290
Male,156,54
Male,226,248
Male,221,260
Male,143,284
Male,189,156
Male,199,255
Male,146,111
Male,179,256
Male,149,106
Male,166,127
Male,139,134
Male,182,124
Male,147,220
Male,222,116
Male,178,60
Male,164,198
Male,142,232
Male,195,76
Male,208,104
Male,188,125
Male,145,277
Male,149,56
Male,181,260
Male,140,35
Male,162,79
Male,194,105
Male,142,141
Male,221,152
Male,138,144
Male,140,101
Male,145,246
Male,151,115
Male,212,275
Male,151,95
Male,132,164
Male,151,280
Male,130,244
Male,178,36
Male,159,56
Male,221,58
Male,156,55
Male,175,148
Male,152,200
Male,187,57
Male,212,110
Male,141,150
Male,183,277
Male,189,123
Male,198,261
Male,138,289
Male,216,123
Male,190,236
Male,156,141
Male,159,134
Male,207,39
Male,159,245
Male,194,157
Male,185,215
Male,196,92
Male,226,151
Male,171,278
Male,160,128
Male,144,219
Male,178,56
Male,138,186
Male,213,241
Male,156,76
Male,211,279
Male,210,220
Male,222,49
Male,211,197
Male,161,53
Male,223,166
Male,152,53
Male,156,112
Male,169,186
Male,213,42
Male,226,273
Male,228,277
Male,150,244
Male,207,133
Male,152,158
Male,205,162
Male,142,149
Male,141,126
Male,210,193
Male,165,213
Male,203,227
Male,132,232
Male,173,82
Male,222,177
Male,208,170
Male,131,57
Male,206,294
Male,204,61
Male,135,245
Male,134,202
Male,135,267
Male,164,209
Male,186,71
Male,207,262
Male,192,187
Male,165,89
Male,151,156
Male,184,35
Male,220,175
Male,157,78
Male,191,67
Male,214,68
Male,179,125
Male,221,183
Male,190,161
Male,164,98
Male,200,60
Male,165,76
Male,136,196
Male,189,210
Male,198,65
Male,189,290
Male,180,208
Male,174,202
Male,170,46
Male,149,176
Male,226,287
Male,142,244
Male,229,203
Male,191,172
Male,215,190
Male,191,189
Male,215,50
Male,205,228
Male,157,109
Male,185,280
Male,170,193
Male,172,174
Male,137,80
Male,210,71
Male,223,295
Male,225,220
Male,204,50
Male,157,122
Male,166,39
Male,208,90
Male,160,286
Male,213,110
Male,185,264
Male,176,76
Male,171,176
Male,186,147
Male,228,291
Male,214,221
Male,228,70
Male,151,194
Male,201,252
Male,192,197
Male,155,191
Male,144,203
Male,164,231
Male,133,182
Male,157,293
Male,168,233
Male,140,194
Male,194,85
Male,180,44
Male,139,126
Male,167,270
Male,130,185
Male,183,279
Male,131,68
Male,140,246
Male,228,37
Male,193,93
Male,133,45
Male,169,100
Male,138,38
Male,147,164
Male,135,155
Male,151,39
Male,149,44
Male,195,168
Male,150,145
Male,146,90
Male,146,119
Male,229,197
Male,209,169
Male,216,295
Male,218,158
Male,218,191
Male,146,42
Male,166,227
Male,149,189
Male,189,52
Male,196,264
Male,170,211
Male,192,66
Male,177,274
Male,177,257
Male,158,195
Male,224,104
Male,207,270
Male,146,73
Male,131,219
Male,141,62
Male,141,263
Male,199,202
Male,144,124
Male,203,170
Male,198,201
Male,200,243
Male,151,266
Male,195,145
Male,177,270
Male,219,218
Male,176,209
Male,214,201
Male,179,46
Male,195,139
Male,162,42
Male,136,205
Male,178,66
Male,186,64
Male,133,116
Male,141,222
Male,188,50
Male,190,131
Male,164,197
Male,191,240
Male,185,284
Male,133,151
Male,210,253
Male,142,166
Male,183,165
Male,166,164
Male,189,171
Male,164,132
Male,153,154
Male,167,238
Male,141,273
Male,220,81
Male,169,73
Male,184,52
Male,211,90
Male,224,297
Male,174,86
Male,130,48
Male,224,57
Male,197,128
Male,186,205
Male,133,101
Male,229,146
Male,193,40
Male,216,134
Male,136,109
Male,219,185
Male,147,299
Male,229,223
Male,173,256
Male,177,285
Male,199,57
Male,217,235
Male,132,168
Male,209,92
Male,137,103
Male,133,274
Male,136,274
Male,226,70
Male,190,104
Male,173,102
Male,169,58
Male,165,215
Male,183,284
Male,225,215
Male,221,89
Male,135,186
Male,156,98
Male,186,164
Male,197,186
Male,177,215
Male,170,163
Male,130,39
Male,200,264
Male,169,195
Male,205,177
Male,130,291
Male,221,116
Male,138,197
Male,193,162
Male,137,116
Male,138,234
Male,188,247
Male,150,238
Male,175,155
Male,214,155
Male,177,239
Male,185,212
Male,133,243
Male,195,293
Male,144,284
Male,218,160
Male,172,133
Male,140,72
Male,149,84
Male,221,229
Male,151,171
Male,131,232
Male,171,68
Male,130,36
Male,189,171
Male,218,142
Male,135,69
Male,150,226
Male,209,176
Male,173,234
Male,138,114
Male,214,256
Male,166,239
Male,136,290
Male,201,72
Male,179,253
Male,209,269
Male,141,155
Male,151,297
Male,193,253
Male,181,50
Male,130,281
Male,180,57
Male,168,144
Male,132,53
Male,203,74
Male,151,266
Male,216,151
Male,139,75
Male,202,258
Male,183,106
Male,209,105
Male,210,257
